
Using device: cuda
GPU: NVIDIA GeForce RTX 5090
CUDA version: 12.8

Loading data with lazy dataloader...
[LAZY DATALOADER] Building file path index...
[LAZY DATALOADER] Found 580 trajectory folders
[LAZY DATALOADER] Indexing folder 170743205912, folder # 1/580, time elapsed 0.00s
[LAZY DATALOADER] Row count mismatch in 170743205912: 372 images vs 414 CSV rows, skipping
  New best model! Val Loss: 0.2492
  GPU 0: 841/32607 MB (2.6%) Epoch 19, Batch 0/527
    Batch 0/527, Loss: 0.3216
  GPU 0: 841/32607 MB (2.6%) Epoch 19, Batch 50/527
    Batch 50/527, Loss: 0.3605
  GPU 0: 841/32607 MB (2.6%) Epoch 19, Batch 100/527
    Batch 100/527, Loss: 0.2700
  GPU 0: 841/32607 MB (2.6%) Epoch 19, Batch 150/527
    Batch 150/527, Loss: 0.2600
  GPU 0: 841/32607 MB (2.6%) Epoch 19, Batch 200/527
    Batch 200/527, Loss: 0.3139
  GPU 0: 841/32607 MB (2.6%) Epoch 19, Batch 250/527
    Batch 250/527, Loss: 0.1903
  GPU 0: 841/32607 MB (2.6%) Epoch 19, Batch 300/527
    Batch 300/527, Loss: 0.1922
  GPU 0: 841/32607 MB (2.6%) Epoch 19, Batch 350/527
    Batch 350/527, Loss: 0.1842
  GPU 0: 841/32607 MB (2.6%) Epoch 19, Batch 400/527
    Batch 400/527, Loss: 0.3074
  GPU 0: 841/32607 MB (2.6%) Epoch 19, Batch 450/527
    Batch 450/527, Loss: 0.2966
  GPU 0: 841/32607 MB (2.6%) Epoch 19, Batch 500/527
    Batch 500/527, Loss: 0.2290
Epoch  19/100 | Train Loss: 0.2505 | Val Loss: 0.2823 | LR: 0.000095 | Time: 38.9s
  GPU 0: 841/32607 MB (2.6%) Epoch 20, Batch 0/527
    Batch 0/527, Loss: 0.2166
  GPU 0: 841/32607 MB (2.6%) Epoch 20, Batch 50/527
    Batch 50/527, Loss: 0.2054
  GPU 0: 841/32607 MB (2.6%) Epoch 20, Batch 100/527
    Batch 100/527, Loss: 0.2756
  GPU 0: 841/32607 MB (2.6%) Epoch 20, Batch 150/527
    Batch 150/527, Loss: 0.3257
  GPU 0: 841/32607 MB (2.6%) Epoch 20, Batch 200/527
    Batch 200/527, Loss: 0.2821
  GPU 0: 841/32607 MB (2.6%) Epoch 20, Batch 250/527
    Batch 250/527, Loss: 0.1265
  GPU 0: 841/32607 MB (2.6%) Epoch 20, Batch 300/527
    Batch 300/527, Loss: 0.2629
  GPU 0: 841/32607 MB (2.6%) Epoch 20, Batch 350/527
    Batch 350/527, Loss: 0.1554
  GPU 0: 841/32607 MB (2.6%) Epoch 20, Batch 400/527
    Batch 400/527, Loss: 0.2572
  GPU 0: 841/32607 MB (2.6%) Epoch 20, Batch 450/527
    Batch 450/527, Loss: 0.3363
  GPU 0: 841/32607 MB (2.6%) Epoch 20, Batch 500/527
    Batch 500/527, Loss: 0.2721
Epoch  20/100 | Train Loss: 0.2488 | Val Loss: 0.2576 | LR: 0.000094 | Time: 38.7s
  GPU 0: 839/32607 MB (2.6%) Epoch 21, Batch 0/527
    Batch 0/527, Loss: 0.1777
  GPU 0: 841/32607 MB (2.6%) Epoch 21, Batch 50/527
    Batch 50/527, Loss: 0.2697
  GPU 0: 841/32607 MB (2.6%) Epoch 21, Batch 100/527
    Batch 100/527, Loss: 0.2653
  GPU 0: 841/32607 MB (2.6%) Epoch 21, Batch 150/527
    Batch 150/527, Loss: 0.3081
  GPU 0: 841/32607 MB (2.6%) Epoch 21, Batch 200/527
    Batch 200/527, Loss: 0.2782
  GPU 0: 841/32607 MB (2.6%) Epoch 21, Batch 250/527
    Batch 250/527, Loss: 0.2477
  GPU 0: 841/32607 MB (2.6%) Epoch 21, Batch 300/527
    Batch 300/527, Loss: 0.1133
  GPU 0: 841/32607 MB (2.6%) Epoch 21, Batch 350/527
    Batch 350/527, Loss: 0.3595
  GPU 0: 841/32607 MB (2.6%) Epoch 21, Batch 400/527
    Batch 400/527, Loss: 0.1727
  GPU 0: 841/32607 MB (2.6%) Epoch 21, Batch 450/527
    Batch 450/527, Loss: 0.1384
  GPU 0: 841/32607 MB (2.6%) Epoch 21, Batch 500/527
    Batch 500/527, Loss: 0.2416
Epoch  21/100 | Train Loss: 0.2466 | Val Loss: 0.2476 | LR: 0.000093 | Time: 39.0s
  New best model! Val Loss: 0.2476
  GPU 0: 841/32607 MB (2.6%) Epoch 22, Batch 0/527
    Batch 0/527, Loss: 0.1610
  GPU 0: 841/32607 MB (2.6%) Epoch 22, Batch 50/527
    Batch 50/527, Loss: 0.1754
  GPU 0: 841/32607 MB (2.6%) Epoch 22, Batch 100/527
    Batch 100/527, Loss: 0.1658
  GPU 0: 841/32607 MB (2.6%) Epoch 22, Batch 150/527
    Batch 150/527, Loss: 0.2440
  GPU 0: 841/32607 MB (2.6%) Epoch 22, Batch 200/527
    Batch 200/527, Loss: 0.1811
  GPU 0: 841/32607 MB (2.6%) Epoch 22, Batch 250/527
    Batch 250/527, Loss: 0.1813
  GPU 0: 841/32607 MB (2.6%) Epoch 22, Batch 300/527
    Batch 300/527, Loss: 0.1355
  GPU 0: 841/32607 MB (2.6%) Epoch 22, Batch 350/527
    Batch 350/527, Loss: 0.2571
  GPU 0: 1482/32607 MB (4.5%) Epoch 22, Batch 400/527
    Batch 400/527, Loss: 0.2057
  GPU 0: 1544/32607 MB (4.7%) Epoch 22, Batch 450/527
    Batch 450/527, Loss: 0.2356
  GPU 0: 1544/32607 MB (4.7%) Epoch 22, Batch 500/527
    Batch 500/527, Loss: 0.1487
Epoch  22/100 | Train Loss: 0.2440 | Val Loss: 0.2508 | LR: 0.000092 | Time: 38.9s
  GPU 0: 841/32607 MB (2.6%) Epoch 23, Batch 0/527
    Batch 0/527, Loss: 0.1581
  GPU 0: 841/32607 MB (2.6%) Epoch 23, Batch 50/527
    Batch 50/527, Loss: 0.1713
  GPU 0: 841/32607 MB (2.6%) Epoch 23, Batch 100/527
    Batch 100/527, Loss: 0.3625
  GPU 0: 841/32607 MB (2.6%) Epoch 23, Batch 150/527
    Batch 150/527, Loss: 0.2856
  GPU 0: 841/32607 MB (2.6%) Epoch 23, Batch 200/527
    Batch 200/527, Loss: 0.1972
  GPU 0: 841/32607 MB (2.6%) Epoch 23, Batch 250/527
    Batch 250/527, Loss: 0.1472
  GPU 0: 841/32607 MB (2.6%) Epoch 23, Batch 300/527
    Batch 300/527, Loss: 0.2607
  GPU 0: 841/32607 MB (2.6%) Epoch 23, Batch 350/527
    Batch 350/527, Loss: 0.2818
  GPU 0: 841/32607 MB (2.6%) Epoch 23, Batch 400/527
    Batch 400/527, Loss: 0.1171
  GPU 0: 1482/32607 MB (4.5%) Epoch 23, Batch 450/527
    Batch 450/527, Loss: 0.3112
  GPU 0: 1612/32607 MB (4.9%) Epoch 23, Batch 500/527
    Batch 500/527, Loss: 0.2630
Epoch  23/100 | Train Loss: 0.2424 | Val Loss: 0.2657 | LR: 0.000091 | Time: 38.6s
  GPU 0: 1612/32607 MB (4.9%) Epoch 24, Batch 0/527
    Batch 0/527, Loss: 0.3190
  GPU 0: 1612/32607 MB (4.9%) Epoch 24, Batch 50/527
    Batch 50/527, Loss: 0.2558
  GPU 0: 1612/32607 MB (4.9%) Epoch 24, Batch 100/527
    Batch 100/527, Loss: 0.3940
  GPU 0: 1612/32607 MB (4.9%) Epoch 24, Batch 150/527
    Batch 150/527, Loss: 0.3575
  GPU 0: 1612/32607 MB (4.9%) Epoch 24, Batch 200/527
    Batch 200/527, Loss: 0.2307
  GPU 0: 1612/32607 MB (4.9%) Epoch 24, Batch 250/527
    Batch 250/527, Loss: 0.2938
  GPU 0: 841/32607 MB (2.6%) Epoch 24, Batch 300/527
    Batch 300/527, Loss: 0.1573
  GPU 0: 841/32607 MB (2.6%) Epoch 24, Batch 350/527
    Batch 350/527, Loss: 0.3033
  GPU 0: 841/32607 MB (2.6%) Epoch 24, Batch 400/527
    Batch 400/527, Loss: 0.2221
  GPU 0: 841/32607 MB (2.6%) Epoch 24, Batch 450/527
    Batch 450/527, Loss: 0.0863
  GPU 0: 841/32607 MB (2.6%) Epoch 24, Batch 500/527
    Batch 500/527, Loss: 0.1549
Epoch  24/100 | Train Loss: 0.2408 | Val Loss: 0.2510 | LR: 0.000090 | Time: 38.8s
  GPU 0: 841/32607 MB (2.6%) Epoch 25, Batch 0/527
    Batch 0/527, Loss: 0.2363
  GPU 0: 841/32607 MB (2.6%) Epoch 25, Batch 50/527
    Batch 50/527, Loss: 0.3479
  GPU 0: 841/32607 MB (2.6%) Epoch 25, Batch 100/527
    Batch 100/527, Loss: 0.2771
  GPU 0: 841/32607 MB (2.6%) Epoch 25, Batch 150/527
    Batch 150/527, Loss: 0.2209
  GPU 0: 841/32607 MB (2.6%) Epoch 25, Batch 200/527
    Batch 200/527, Loss: 0.3049
  GPU 0: 841/32607 MB (2.6%) Epoch 25, Batch 250/527
    Batch 250/527, Loss: 0.1599
  GPU 0: 841/32607 MB (2.6%) Epoch 25, Batch 300/527
    Batch 300/527, Loss: 0.1151
  GPU 0: 841/32607 MB (2.6%) Epoch 25, Batch 350/527
    Batch 350/527, Loss: 0.3192
  GPU 0: 841/32607 MB (2.6%) Epoch 25, Batch 400/527
    Batch 400/527, Loss: 0.3620
  GPU 0: 841/32607 MB (2.6%) Epoch 25, Batch 450/527
    Batch 450/527, Loss: 0.1819
  GPU 0: 841/32607 MB (2.6%) Epoch 25, Batch 500/527
    Batch 500/527, Loss: 0.2174
Epoch  25/100 | Train Loss: 0.2372 | Val Loss: 0.2624 | LR: 0.000089 | Time: 39.0s
  Saved checkpoint: /root/vitfly/experiments/mamba_branches/optimized_training/essm_bc_s42/branch_Essm/checkpoint_epoch_25.pth
  GPU 0: 841/32607 MB (2.6%) Epoch 26, Batch 0/527
    Batch 0/527, Loss: 0.2044
  GPU 0: 841/32607 MB (2.6%) Epoch 26, Batch 50/527
    Batch 50/527, Loss: 0.2282
  GPU 0: 841/32607 MB (2.6%) Epoch 26, Batch 100/527
    Batch 100/527, Loss: 0.1896
  GPU 0: 841/32607 MB (2.6%) Epoch 26, Batch 150/527
    Batch 150/527, Loss: 0.3259
  GPU 0: 841/32607 MB (2.6%) Epoch 26, Batch 200/527
    Batch 200/527, Loss: 0.2640
  GPU 0: 841/32607 MB (2.6%) Epoch 26, Batch 250/527
    Batch 250/527, Loss: 0.3376
  GPU 0: 841/32607 MB (2.6%) Epoch 26, Batch 300/527
    Batch 300/527, Loss: 0.2313
  GPU 0: 841/32607 MB (2.6%) Epoch 26, Batch 350/527
    Batch 350/527, Loss: 0.1414
  GPU 0: 841/32607 MB (2.6%) Epoch 26, Batch 400/527
    Batch 400/527, Loss: 0.1261
  GPU 0: 841/32607 MB (2.6%) Epoch 26, Batch 450/527
    Batch 450/527, Loss: 0.2554
  GPU 0: 841/32607 MB (2.6%) Epoch 26, Batch 500/527
    Batch 500/527, Loss: 0.2116
Epoch  26/100 | Train Loss: 0.2354 | Val Loss: 0.2558 | LR: 0.000088 | Time: 38.7s
  GPU 0: 841/32607 MB (2.6%) Epoch 27, Batch 0/527
    Batch 0/527, Loss: 0.2955
  GPU 0: 841/32607 MB (2.6%) Epoch 27, Batch 50/527
    Batch 50/527, Loss: 0.0939
  GPU 0: 841/32607 MB (2.6%) Epoch 27, Batch 100/527
    Batch 100/527, Loss: 0.1099
  GPU 0: 841/32607 MB (2.6%) Epoch 27, Batch 150/527
    Batch 150/527, Loss: 0.1063
  GPU 0: 841/32607 MB (2.6%) Epoch 27, Batch 200/527
    Batch 200/527, Loss: 0.2363
  GPU 0: 841/32607 MB (2.6%) Epoch 27, Batch 250/527
    Batch 250/527, Loss: 0.1322
  GPU 0: 841/32607 MB (2.6%) Epoch 27, Batch 300/527
    Batch 300/527, Loss: 0.1909
  GPU 0: 841/32607 MB (2.6%) Epoch 27, Batch 350/527
    Batch 350/527, Loss: 0.2044
  GPU 0: 841/32607 MB (2.6%) Epoch 27, Batch 400/527
    Batch 400/527, Loss: 0.1302
  GPU 0: 841/32607 MB (2.6%) Epoch 27, Batch 450/527
    Batch 450/527, Loss: 0.2643
  GPU 0: 841/32607 MB (2.6%) Epoch 27, Batch 500/527
    Batch 500/527, Loss: 0.1097
Epoch  27/100 | Train Loss: 0.2314 | Val Loss: 0.2520 | LR: 0.000087 | Time: 38.8s
  GPU 0: 1612/32607 MB (4.9%) Epoch 28, Batch 0/527
    Batch 0/527, Loss: 0.4013
  GPU 0: 1612/32607 MB (4.9%) Epoch 28, Batch 50/527
    Batch 50/527, Loss: 0.1417
  GPU 0: 1612/32607 MB (4.9%) Epoch 28, Batch 100/527
    Batch 100/527, Loss: 0.3156
  GPU 0: 1612/32607 MB (4.9%) Epoch 28, Batch 150/527
    Batch 150/527, Loss: 0.2537
  GPU 0: 1612/32607 MB (4.9%) Epoch 28, Batch 200/527
    Batch 200/527, Loss: 0.2771
  GPU 0: 1612/32607 MB (4.9%) Epoch 28, Batch 250/527
    Batch 250/527, Loss: 0.2076
  GPU 0: 1612/32607 MB (4.9%) Epoch 28, Batch 300/527
    Batch 300/527, Loss: 0.1802
  GPU 0: 1612/32607 MB (4.9%) Epoch 28, Batch 350/527
    Batch 350/527, Loss: 0.2723
  GPU 0: 1612/32607 MB (4.9%) Epoch 28, Batch 400/527
    Batch 400/527, Loss: 0.1937
  GPU 0: 1612/32607 MB (4.9%) Epoch 28, Batch 450/527
    Batch 450/527, Loss: 0.2423
  GPU 0: 1612/32607 MB (4.9%) Epoch 28, Batch 500/527
    Batch 500/527, Loss: 0.2397
Epoch  28/100 | Train Loss: 0.2308 | Val Loss: 0.2544 | LR: 0.000086 | Time: 39.0s
  GPU 0: 1612/32607 MB (4.9%) Epoch 29, Batch 0/527
    Batch 0/527, Loss: 0.3307
  GPU 0: 1612/32607 MB (4.9%) Epoch 29, Batch 50/527
    Batch 50/527, Loss: 0.2263
  GPU 0: 1612/32607 MB (4.9%) Epoch 29, Batch 100/527
    Batch 100/527, Loss: 0.1360
  GPU 0: 1612/32607 MB (4.9%) Epoch 29, Batch 150/527
    Batch 150/527, Loss: 0.2542
  GPU 0: 1612/32607 MB (4.9%) Epoch 29, Batch 200/527
    Batch 200/527, Loss: 0.2196
  GPU 0: 1612/32607 MB (4.9%) Epoch 29, Batch 250/527
    Batch 250/527, Loss: 0.2461
  GPU 0: 1612/32607 MB (4.9%) Epoch 29, Batch 300/527
    Batch 300/527, Loss: 0.1418
  GPU 0: 1612/32607 MB (4.9%) Epoch 29, Batch 350/527
    Batch 350/527, Loss: 0.1282
  GPU 0: 1612/32607 MB (4.9%) Epoch 29, Batch 400/527
    Batch 400/527, Loss: 0.1538
  GPU 0: 1612/32607 MB (4.9%) Epoch 29, Batch 450/527
    Batch 450/527, Loss: 0.2791
  GPU 0: 1612/32607 MB (4.9%) Epoch 29, Batch 500/527
    Batch 500/527, Loss: 0.2215
Epoch  29/100 | Train Loss: 0.2291 | Val Loss: 0.2651 | LR: 0.000085 | Time: 38.7s
  GPU 0: 1612/32607 MB (4.9%) Epoch 30, Batch 0/527
    Batch 0/527, Loss: 0.2512
  GPU 0: 1612/32607 MB (4.9%) Epoch 30, Batch 50/527
    Batch 50/527, Loss: 0.1861
  GPU 0: 1612/32607 MB (4.9%) Epoch 30, Batch 100/527
    Batch 100/527, Loss: 0.1823
  GPU 0: 1612/32607 MB (4.9%) Epoch 30, Batch 150/527
    Batch 150/527, Loss: 0.2002
  GPU 0: 1612/32607 MB (4.9%) Epoch 30, Batch 200/527
    Batch 200/527, Loss: 0.2954
  GPU 0: 1612/32607 MB (4.9%) Epoch 30, Batch 250/527
    Batch 250/527, Loss: 0.3366
  GPU 0: 1612/32607 MB (4.9%) Epoch 30, Batch 300/527
    Batch 300/527, Loss: 0.3385
  GPU 0: 1612/32607 MB (4.9%) Epoch 30, Batch 350/527
    Batch 350/527, Loss: 0.1432
  GPU 0: 1612/32607 MB (4.9%) Epoch 30, Batch 400/527
    Batch 400/527, Loss: 0.2761
  GPU 0: 1612/32607 MB (4.9%) Epoch 30, Batch 450/527
    Batch 450/527, Loss: 0.2737
  GPU 0: 1612/32607 MB (4.9%) Epoch 30, Batch 500/527
    Batch 500/527, Loss: 0.1825
Epoch  30/100 | Train Loss: 0.2264 | Val Loss: 0.2555 | LR: 0.000084 | Time: 38.8s
  GPU 0: 1610/32607 MB (4.9%) Epoch 31, Batch 0/527
    Batch 0/527, Loss: 0.3259
  GPU 0: 1612/32607 MB (4.9%) Epoch 31, Batch 50/527
    Batch 50/527, Loss: 0.2344
  GPU 0: 1612/32607 MB (4.9%) Epoch 31, Batch 100/527
    Batch 100/527, Loss: 0.1728
  GPU 0: 1612/32607 MB (4.9%) Epoch 31, Batch 150/527
    Batch 150/527, Loss: 0.1768
  GPU 0: 1612/32607 MB (4.9%) Epoch 31, Batch 200/527
    Batch 200/527, Loss: 0.1905
  GPU 0: 1612/32607 MB (4.9%) Epoch 31, Batch 250/527
    Batch 250/527, Loss: 0.2009
  GPU 0: 1612/32607 MB (4.9%) Epoch 31, Batch 300/527
    Batch 300/527, Loss: 0.3055
  GPU 0: 1612/32607 MB (4.9%) Epoch 31, Batch 350/527
    Batch 350/527, Loss: 0.2948
  GPU 0: 1612/32607 MB (4.9%) Epoch 31, Batch 400/527
    Batch 400/527, Loss: 0.1580
  GPU 0: 1612/32607 MB (4.9%) Epoch 31, Batch 450/527
    Batch 450/527, Loss: 0.1981
  GPU 0: 1612/32607 MB (4.9%) Epoch 31, Batch 500/527
    Batch 500/527, Loss: 0.1402
Epoch  31/100 | Train Loss: 0.2238 | Val Loss: 0.2472 | LR: 0.000083 | Time: 39.0s
  New best model! Val Loss: 0.2472
  GPU 0: 1612/32607 MB (4.9%) Epoch 32, Batch 0/527
    Batch 0/527, Loss: 0.2205
  GPU 0: 1612/32607 MB (4.9%) Epoch 32, Batch 50/527
    Batch 50/527, Loss: 0.3413
  GPU 0: 1612/32607 MB (4.9%) Epoch 32, Batch 100/527
    Batch 100/527, Loss: 0.1083
  GPU 0: 1612/32607 MB (4.9%) Epoch 32, Batch 150/527
    Batch 150/527, Loss: 0.3515
  GPU 0: 1612/32607 MB (4.9%) Epoch 32, Batch 200/527
    Batch 200/527, Loss: 0.4205
  GPU 0: 1612/32607 MB (4.9%) Epoch 32, Batch 250/527
    Batch 250/527, Loss: 0.1535
  GPU 0: 1612/32607 MB (4.9%) Epoch 32, Batch 300/527
    Batch 300/527, Loss: 0.1811
  GPU 0: 1612/32607 MB (4.9%) Epoch 32, Batch 350/527
    Batch 350/527, Loss: 0.1242
  GPU 0: 1612/32607 MB (4.9%) Epoch 32, Batch 400/527
    Batch 400/527, Loss: 0.1860
  GPU 0: 1612/32607 MB (4.9%) Epoch 32, Batch 450/527
    Batch 450/527, Loss: 0.1780
  GPU 0: 1612/32607 MB (4.9%) Epoch 32, Batch 500/527
    Batch 500/527, Loss: 0.1611
Epoch  32/100 | Train Loss: 0.2216 | Val Loss: 0.2587 | LR: 0.000081 | Time: 38.5s
  GPU 0: 1612/32607 MB (4.9%) Epoch 33, Batch 0/527
    Batch 0/527, Loss: 0.2193
  GPU 0: 1612/32607 MB (4.9%) Epoch 33, Batch 50/527
    Batch 50/527, Loss: 0.2577
  GPU 0: 1612/32607 MB (4.9%) Epoch 33, Batch 100/527
    Batch 100/527, Loss: 0.1619
  GPU 0: 1612/32607 MB (4.9%) Epoch 33, Batch 150/527
    Batch 150/527, Loss: 0.2464
  GPU 0: 1612/32607 MB (4.9%) Epoch 33, Batch 200/527
    Batch 200/527, Loss: 0.1167
  GPU 0: 1612/32607 MB (4.9%) Epoch 33, Batch 250/527
    Batch 250/527, Loss: 0.0972
  GPU 0: 1612/32607 MB (4.9%) Epoch 33, Batch 300/527
    Batch 300/527, Loss: 0.2604
  GPU 0: 1612/32607 MB (4.9%) Epoch 33, Batch 350/527
    Batch 350/527, Loss: 0.1893
  GPU 0: 1612/32607 MB (4.9%) Epoch 33, Batch 400/527
    Batch 400/527, Loss: 0.2870
  GPU 0: 1612/32607 MB (4.9%) Epoch 33, Batch 450/527
    Batch 450/527, Loss: 0.1141
  GPU 0: 1612/32607 MB (4.9%) Epoch 33, Batch 500/527
    Batch 500/527, Loss: 0.2171
Epoch  33/100 | Train Loss: 0.2190 | Val Loss: 0.2530 | LR: 0.000080 | Time: 38.6s
  GPU 0: 1612/32607 MB (4.9%) Epoch 34, Batch 0/527
    Batch 0/527, Loss: 0.2167
  GPU 0: 1612/32607 MB (4.9%) Epoch 34, Batch 50/527
    Batch 50/527, Loss: 0.2398
  GPU 0: 1612/32607 MB (4.9%) Epoch 34, Batch 100/527
    Batch 100/527, Loss: 0.1744
  GPU 0: 1612/32607 MB (4.9%) Epoch 34, Batch 150/527
    Batch 150/527, Loss: 0.1153
  GPU 0: 1612/32607 MB (4.9%) Epoch 34, Batch 200/527
    Batch 200/527, Loss: 0.1305
  GPU 0: 1612/32607 MB (4.9%) Epoch 34, Batch 250/527
    Batch 250/527, Loss: 0.1826
  GPU 0: 1612/32607 MB (4.9%) Epoch 34, Batch 300/527
    Batch 300/527, Loss: 0.1628
  GPU 0: 1612/32607 MB (4.9%) Epoch 34, Batch 350/527
    Batch 350/527, Loss: 0.1217
  GPU 0: 1612/32607 MB (4.9%) Epoch 34, Batch 400/527
    Batch 400/527, Loss: 0.2876
  GPU 0: 1612/32607 MB (4.9%) Epoch 34, Batch 450/527
    Batch 450/527, Loss: 0.1932
  GPU 0: 1612/32607 MB (4.9%) Epoch 34, Batch 500/527
    Batch 500/527, Loss: 0.2084
Epoch  34/100 | Train Loss: 0.2176 | Val Loss: 0.2539 | LR: 0.000079 | Time: 38.8s
  GPU 0: 1612/32607 MB (4.9%) Epoch 35, Batch 0/527
    Batch 0/527, Loss: 0.1171
  GPU 0: 1612/32607 MB (4.9%) Epoch 35, Batch 50/527
    Batch 50/527, Loss: 0.2025
  GPU 0: 1612/32607 MB (4.9%) Epoch 35, Batch 100/527
    Batch 100/527, Loss: 0.3232
  GPU 0: 1612/32607 MB (4.9%) Epoch 35, Batch 150/527
    Batch 150/527, Loss: 0.4065
  GPU 0: 1612/32607 MB (4.9%) Epoch 35, Batch 200/527
    Batch 200/527, Loss: 0.3687
  GPU 0: 1612/32607 MB (4.9%) Epoch 35, Batch 250/527
    Batch 250/527, Loss: 0.1558
  GPU 0: 1612/32607 MB (4.9%) Epoch 35, Batch 300/527
    Batch 300/527, Loss: 0.1664
  GPU 0: 1612/32607 MB (4.9%) Epoch 35, Batch 350/527
    Batch 350/527, Loss: 0.1428
  GPU 0: 1612/32607 MB (4.9%) Epoch 35, Batch 400/527
    Batch 400/527, Loss: 0.1658
  GPU 0: 1612/32607 MB (4.9%) Epoch 35, Batch 450/527
    Batch 450/527, Loss: 0.1936
  GPU 0: 1612/32607 MB (4.9%) Epoch 35, Batch 500/527
    Batch 500/527, Loss: 0.1926
Epoch  35/100 | Train Loss: 0.2156 | Val Loss: 0.2534 | LR: 0.000077 | Time: 38.6s
  GPU 0: 1612/32607 MB (4.9%) Epoch 36, Batch 0/527
    Batch 0/527, Loss: 0.2036
  GPU 0: 1612/32607 MB (4.9%) Epoch 36, Batch 50/527
    Batch 50/527, Loss: 0.1328
  GPU 0: 1612/32607 MB (4.9%) Epoch 36, Batch 100/527
    Batch 100/527, Loss: 0.2134
  GPU 0: 1612/32607 MB (4.9%) Epoch 36, Batch 150/527
    Batch 150/527, Loss: 0.3593
  GPU 0: 1612/32607 MB (4.9%) Epoch 36, Batch 200/527
    Batch 200/527, Loss: 0.3433
  GPU 0: 1612/32607 MB (4.9%) Epoch 36, Batch 250/527
    Batch 250/527, Loss: 0.1045
  GPU 0: 1612/32607 MB (4.9%) Epoch 36, Batch 300/527
    Batch 300/527, Loss: 0.1285
  GPU 0: 1612/32607 MB (4.9%) Epoch 36, Batch 350/527
    Batch 350/527, Loss: 0.3812
  GPU 0: 1612/32607 MB (4.9%) Epoch 36, Batch 400/527
    Batch 400/527, Loss: 0.1918
  GPU 0: 1612/32607 MB (4.9%) Epoch 36, Batch 450/527
    Batch 450/527, Loss: 0.3663
  GPU 0: 1612/32607 MB (4.9%) Epoch 36, Batch 500/527
    Batch 500/527, Loss: 0.1410
Epoch  36/100 | Train Loss: 0.2125 | Val Loss: 0.2557 | LR: 0.000076 | Time: 38.9s
  GPU 0: 1612/32607 MB (4.9%) Epoch 37, Batch 0/527
    Batch 0/527, Loss: 0.1843
  GPU 0: 1612/32607 MB (4.9%) Epoch 37, Batch 50/527
    Batch 50/527, Loss: 0.1951
  GPU 0: 1612/32607 MB (4.9%) Epoch 37, Batch 100/527
    Batch 100/527, Loss: 0.1289
  GPU 0: 1612/32607 MB (4.9%) Epoch 37, Batch 150/527
    Batch 150/527, Loss: 0.2472
  GPU 0: 1612/32607 MB (4.9%) Epoch 37, Batch 200/527
    Batch 200/527, Loss: 0.1676
  GPU 0: 1612/32607 MB (4.9%) Epoch 37, Batch 250/527
    Batch 250/527, Loss: 0.2407
  GPU 0: 1612/32607 MB (4.9%) Epoch 37, Batch 300/527
    Batch 300/527, Loss: 0.1726
  GPU 0: 1612/32607 MB (4.9%) Epoch 37, Batch 350/527
    Batch 350/527, Loss: 0.1107
  GPU 0: 1612/32607 MB (4.9%) Epoch 37, Batch 400/527
    Batch 400/527, Loss: 0.1067
  GPU 0: 1612/32607 MB (4.9%) Epoch 37, Batch 450/527
    Batch 450/527, Loss: 0.1465
  GPU 0: 1612/32607 MB (4.9%) Epoch 37, Batch 500/527
    Batch 500/527, Loss: 0.2889
Epoch  37/100 | Train Loss: 0.2104 | Val Loss: 0.2600 | LR: 0.000075 | Time: 38.9s
  GPU 0: 1612/32607 MB (4.9%) Epoch 38, Batch 0/527
    Batch 0/527, Loss: 0.1817
  GPU 0: 1612/32607 MB (4.9%) Epoch 38, Batch 50/527
    Batch 50/527, Loss: 0.3896
  GPU 0: 1612/32607 MB (4.9%) Epoch 38, Batch 100/527
    Batch 100/527, Loss: 0.2234
  GPU 0: 1612/32607 MB (4.9%) Epoch 38, Batch 150/527
    Batch 150/527, Loss: 0.2130
  GPU 0: 1612/32607 MB (4.9%) Epoch 38, Batch 200/527
    Batch 200/527, Loss: 0.2539
  GPU 0: 1612/32607 MB (4.9%) Epoch 38, Batch 250/527
    Batch 250/527, Loss: 0.3808
  GPU 0: 1612/32607 MB (4.9%) Epoch 38, Batch 300/527
    Batch 300/527, Loss: 0.1612
  GPU 0: 1612/32607 MB (4.9%) Epoch 38, Batch 350/527
    Batch 350/527, Loss: 0.2861
  GPU 0: 1612/32607 MB (4.9%) Epoch 38, Batch 400/527
    Batch 400/527, Loss: 0.1787
  GPU 0: 1612/32607 MB (4.9%) Epoch 38, Batch 450/527
    Batch 450/527, Loss: 0.2328
  GPU 0: 1612/32607 MB (4.9%) Epoch 38, Batch 500/527
    Batch 500/527, Loss: 0.2213
Epoch  38/100 | Train Loss: 0.2081 | Val Loss: 0.2559 | LR: 0.000073 | Time: 39.4s
  GPU 0: 1592/32607 MB (4.9%) Epoch 39, Batch 0/527
    Batch 0/527, Loss: 0.2271
  GPU 0: 1592/32607 MB (4.9%) Epoch 39, Batch 50/527
    Batch 50/527, Loss: 0.3015
  GPU 0: 1592/32607 MB (4.9%) Epoch 39, Batch 100/527
    Batch 100/527, Loss: 0.2919
  GPU 0: 1592/32607 MB (4.9%) Epoch 39, Batch 150/527
    Batch 150/527, Loss: 0.3002
  GPU 0: 1592/32607 MB (4.9%) Epoch 39, Batch 200/527
    Batch 200/527, Loss: 0.1529
  GPU 0: 1592/32607 MB (4.9%) Epoch 39, Batch 250/527
    Batch 250/527, Loss: 0.2440
